 

stn;time;uto200s0;gre000z0;tre200s0;ure200s0;fkl010z0;fve010z0
THU;202405040510;5.7;113;2.4;99.3;2.0;1.9
THU;202405040520;6.1;123;3.5;99.3;1.5;1.5
THU;202405040530;6.6;172;4.5;99.3;1.0;0.9
THU;202405040540;6.8;153;5.3;99.3;0.6;0.5
THU;202405040550;7.1;127;5.7;99.3;0.2;0.1
THU;202405040600;7.1;156;5.9;99.0;0.4;0.3
THU;202405040610;6.9;148;6.3;93.2;1.4;1.3
THU;202405040620;6.8;167;6.3;92.3;2.6;2.4
THU;202405040630;7.3;196;6.3;98.1;2.6;2.6
THU;202405040640;7.2;265;6.8;94.5;2.1;2.1
THU;202405040650;7.1;275;7.3;90.2;2.0;1.9
THU;202405040700;6.9;362;7.8;85.0;1.6;1.5
THU;202405040710;6.6;407;8.0;80.3;1.2;1.1
THU;202405040720;6.8;323;8.3;80.0;1.3;1.1
THU;202405040730;6.6;293;8.3;79.0;1.1;0.9
THU;202405040740;6.9;348;8.3;81.4;1.7;1.7
THU;202405040750;7.0;507;8.7;80.8;0.8;0.7
THU;202405040800;7.4;532;9.4;81.5;1.2;0.9
THU;202405040810;6.8;560;9.2;76.3;0.9;0.8
THU;202405040820;7.0;519;9.5;77.0;0.8;0.6
THU;202405040830;7.2;652;10.1;75.9;0.6;0.3
THU;202405040840;7.2;641;10.4;74.5;0.8;0.1
THU;202405040850;7.1;541;10.5;73.4;0.9;0.7
THU;202405040900;7.0;634;10.6;71.7;0.7;0.5
THU;202405040910;7.4;671;11.3;72.4;0.8;0.6
THU;202405040920;7.5;741;11.4;73.3;1.1;1.0
THU;202405040930;7.3;794;11.5;70.5;1.2;1.1
THU;202405040940;6.9;848;12.0;65.1;0.7;0.4
THU;202405040950;6.9;743;12.4;62.9;0.6;0.3
THU;202405041000;6.7;740;12.8;59.4;1.1;1.0
THU;202405041010;6.4;786;12.8;57.8;0.5;0.3
THU;202405041020;6.5;811;13.1;57.1;0.7;0.3
THU;202405041030;6.9;790;13.6;58.3;0.9;0.5
THU;202405041040;6.7;697;13.7;57.1;1.4;1.2
THU;202405041050;6.3;464;13.7;52.8;1.9;1.8
THU;202405041100;6.0;456;13.8;50.3;1.8;1.7
THU;202405041110;6.2;770;14.1;51.2;2.1;2.0
THU;202405041120;5.9;943;14.5;47.3;2.5;2.3
THU;202405041130;6.6;713;14.6;53.2;2.9;2.9
THU;202405041140;6.7;545;14.3;54.5;2.0;1.7
THU;202405041150;6.8;907;14.8;53.2;1.8;1.7
THU;202405041200;6.8;980;15.3;51.8;2.0;1.8
THU;202405041210;7.2;973;15.8;53.3;1.8;1.6
THU;202405041220;6.9;961;15.5;52.5;1.6;1.3
THU;202405041230;7.3;966;16.1;53.3;1.9;1.7
THU;202405041240;7.0;923;15.8;51.9;2.0;1.6
THU;202405041250;7.5;898;16.3;53.9;3.3;2.9
THU;202405041300;7.3;776;16.2;52.6;2.5;2.4
THU;202405041310;7.2;899;16.4;51.5;2.6;2.4
THU;202405041320;6.9;849;16.8;48.7;2.4;2.3
THU;202405041330;7.1;482;16.2;51.4;2.7;2.5
THU;202405041340;7.1;540;16.1;52.0;2.5;2.4
THU;202405041350;7.4;842;16.7;52.0;2.3;2.1
THU;202405041400;7.2;692;16.5;51.1;2.7;2.5
THU;202405041410;7.1;433;16.4;51.2;2.6;2.0
THU;202405041420;7.3;306;16.4;52.7;2.5;2.3
THU;202405041430;7.5;252;16.4;53.9;2.7;2.7
THU;202405041440;7.7;366;16.4;55.5;2.6;2.6
THU;202405041450;7.5;286;16.2;54.5;2.5;2.5
THU;202405041500;7.6;368;16.4;54.3;1.9;1.8
THU;202405041510;7.4;222;16.3;53.5;1.7;1.6
THU;202405041520;7.4;312;16.3;53.5;1.7;1.7
THU;202405041530;7.5;378;16.6;53.1;1.5;1.4
THU;202405041540;7.5;379;16.5;53.1;1.3;1.2
THU;202405041550;7.6;394;16.7;53.0;1.7;1.6
THU;202405041600;7.5;366;16.5;53.5;1.3;1.2
THU;202405041610;7.6;260;16.5;53.8;1.7;1.7
THU;202405041620;7.6;332;16.5;53.7;1.2;1.0
THU;202405041630;7.5;207;16.4;53.7;1.0;1.0
THU;202405041640;7.6;323;16.9;52.8;0.6;0.5
THU;202405041650;7.6;255;16.6;54.0;1.2;1.2
THU;202405041700;7.6;234;16.5;54.1;1.2;1.1
THU;202405041710;7.6;197;16.4;54.9;1.4;1.3
THU;202405041720;7.6;179;16.5;53.7;1.3;1.3
THU;202405041730;7.7;83;16.1;56.5;1.5;1.4
THU;202405041740;7.7;56;15.8;57.4;1.3;1.3
THU;202405041750;7.7;37;15.5;58.4;1.0;1.0
THU;202405041800;8.3;22;14.5;66.8;1.1;1.1
THU;202405041810;8.5;20;14.4;68.9;0.6;0.6
THU;202405041820;9.2;13;13.0;81.6;0.7;0.6
THU;202405041830;9.4;6;12.9;83.7;0.9;0.9
THU;202405041840;9.4;1;12.1;87.7;1.3;1.3
THU;202405041850;9.5;0;12.3;87.4;1.1;1.0
THU;202405041900;9.4;0;12.6;84.7;0.9;0.9
THU;202405041910;9.5;0;12.5;86.2;0.8;0.8
THU;202405041920;9.0;0;12.5;81.2;1.5;1.5
THU;202405041930;9.2;0;11.4;89.9;0.6;0.3
THU;202405041940;9.1;0;11.8;86.6;0.4;0.4
THU;202405041950;9.1;0;11.4;88.7;1.2;1.2
THU;202405042000;9.0;0;9.9;95.6;1.0;1.0
THU;202405042010;9.3;0;10.1;97.8;1.1;1.1
THU;202405042020;9.0;0;9.6;98.9;1.1;1.0
THU;202405042030;9.3;0;10.0;98.4;0.9;0.9
THU;202405042040;8.9;0;9.5;97.6;0.6;0.6
THU;202405042050;8.8;0;9.1;99.2;0.7;0.7
THU;202405042100;8.9;0;9.3;99.2;0.6;0.5
THU;202405042110;9.1;0;9.6;99.2;0.6;0.6
THU;202405042120;9.2;0;9.8;99.2;0.5;0.5
THU;202405042130;9.3;0;9.9;99.2;0.4;0.4
THU;202405042140;9.3;0;10.0;98.3;0.7;0.7
THU;202405042150;9.3;0;10.1;99.0;0.5;0.5
THU;202405042200;9.2;0;10.3;96.7;0.3;0.3
THU;202405042210;9.2;0;10.3;96.9;0.5;0.5
THU;202405042220;9.2;0;9.8;99.2;0.7;0.7
THU;202405042230;9.3;0;10.1;99.1;1.0;1.0
THU;202405042240;9.1;0;10.6;93.1;0.6;0.6
THU;202405042250;8.8;0;11.0;87.4;0.7;0.7
THU;202405042300;8.8;0;11.0;87.6;0.6;0.6
THU;202405042310;9.3;0;10.5;96.3;0.7;0.6
THU;202405042320;9.3;0;10.2;98.4;0.5;0.4
THU;202405042330;9.3;0;10.0;98.6;0.5;0.4
THU;202405042340;9.2;0;9.9;98.2;0.9;0.6
THU;202405042350;8.8;0;9.2;99.2;1.8;1.8
THU;202405050000;9.1;0;9.6;99.2;1.3;1.3
THU;202405050010;9.0;0;9.4;99.2;1.0;1.0
THU;202405050020;9.0;0;9.4;99.2;0.8;0.8
THU;202405050030;8.9;0;9.3;99.2;0.9;0.8
THU;202405050040;9.2;0;9.8;99.2;0.5;0.5
THU;202405050050;9.2;0;9.9;98.5;1.2;1.0
THU;202405050100;9.1;0;9.9;98.0;1.1;0.4
THU;202405050110;9.2;0;9.9;98.8;0.9;0.8
THU;202405050120;9.2;0;10.2;96.3;0.7;0.6
THU;202405050130;9.3;0;10.0;98.3;0.2;0.1
THU;202405050140;9.3;0;9.9;99.2;0.6;0.5
THU;202405050150;9.1;0;9.7;99.3;0.8;0.8
THU;202405050200;9.1;0;9.6;99.3;1.2;1.0
THU;202405050210;9.1;0;9.6;99.3;0.9;0.6
THU;202405050220;9.2;0;9.8;99.3;1.0;0.8
THU;202405050230;9.2;0;9.8;99.3;0.5;0.3
THU;202405050240;9.1;0;9.7;99.3;0.9;0.9
THU;202405050250;9.2;0;9.8;99.3;0.7;0.7
THU;202405050300;9.2;0;9.8;99.3;0.9;0.4
THU;202405050310;9.1;0;9.7;99.3;0.7;0.4
THU;202405050320;9.1;0;9.7;99.3;1.0;0.3
THU;202405050330;9.2;0;9.8;99.3;0.5;0.5
THU;202405050340;9.3;0;10.0;99.3;0.4;0.3
THU;202405050350;9.3;0;10.0;99.3;1.1;0.9
THU;202405050400;9.6;0;10.4;99.0;1.5;1.2
THU;202405050410;9.4;0;10.5;97.3;1.1;0.5
THU;202405050420;9.5;0;10.4;98.6;2.5;2.1
THU;202405050430;9.3;2;10.3;97.8;2.1;0.8
THU;202405050440;9.5;6;10.3;99.2;1.4;1.3
THU;202405050450;9.5;8;10.3;99.0;1.9;1.8
THU;202405050500;9.4;8;10.2;99.2;1.3;1.1
THU;202405050510;9.5;10;10.3;98.7;1.0;0.6
THU;202405050520;9.4;16;10.4;97.3;1.1;0.2
THU;202405050530;9.2;19;10.4;96.2;1.1;1.0
THU;202405050540;9.6;32;10.4;99.1;1.0;1.0
THU;202405050550;9.6;42;10.4;99.2;0.6;0.5
THU;202405050600;9.6;43;10.6;98.6;0.6;0.6
THU;202405050610;9.6;39;10.6;98.8;1.3;1.3
THU;202405050620;9.6;54;10.6;98.8;0.9;0.9
THU;202405050630;9.8;85;10.7;99.2;0.6;0.5
THU;202405050640;9.8;89;10.9;98.5;0.9;0.9
THU;202405050650;9.5;72;10.9;96.0;0.9;0.8
THU;202405050700;9.8;61;10.8;99.0;0.6;0.6
THU;202405050710;9.8;109;10.9;98.8;0.3;0.3
THU;202405050720;9.8;147;11.0;98.1;0.3;0.2
THU;202405050730;9.9;159;11.1;98.4;0.7;0.5
THU;202405050740;9.8;215;11.4;95.5;0.5;0.3
THU;202405050750;10.0;195;11.5;96.8;0.7;0.4
THU;202405050800;10.1;183;11.6;97.4;1.0;0.9
THU;202405050810;9.9;212;11.8;94.3;0.6;0.5
THU;202405050820;10.0;159;11.9;93.9;0.6;0.6
THU;202405050830;10.2;213;12.2;94.2;0.7;0.7
THU;202405050840;10.3;240;12.4;94.8;1.0;0.9
THU;202405050850;10.2;205;12.5;92.9;1.5;1.4
THU;202405050900;9.6;232;12.4;87.6;1.3;1.3
THU;202405050910;9.6;204;12.8;85.8;0.9;0.9
THU;202405050920;9.8;264;13.1;85.9;0.6;0.5
THU;202405050930;10.0;377;13.5;85.4;0.6;0.4
THU;202405050940;10.1;382;13.7;85.7;0.6;0.6
THU;202405050950;9.7;252;13.7;82.3;1.4;1.2
THU;202405051000;9.4;276;13.8;79.3;1.6;1.6
THU;202405051010;9.2;317;14.0;76.4;0.9;0.8
THU;202405051020;9.2;388;14.3;75.0;1.2;1.2
THU;202405051030;9.4;384;14.3;76.7;1.8;1.7
THU;202405051040;9.3;355;14.3;76.2;2.3;2.3
THU;202405051050;9.1;375;14.2;74.7;2.3;2.3
THU;202405051100;9.3;487;14.9;73.0;2.0;2.0
THU;202405051110;9.2;653;15.3;70.5;2.3;2.3
THU;202405051120;9.1;618;15.6;68.2;2.5;2.5
THU;202405051130;8.9;578;15.9;66.1;2.5;2.4
THU;202405051140;8.9;717;16.3;64.4;1.4;1.2
THU;202405051150;8.8;861;16.5;63.0;1.0;0.8
THU;202405051200;8.9;791;16.9;61.8;0.8;0.4
THU;202405051210;8.9;610;16.9;61.7;1.2;1.0
THU;202405051220;9.0;819;17.3;60.6;1.2;1.0
THU;202405051230;9.0;722;17.6;60.0;1.5;1.3
THU;202405051240;8.7;390;17.3;59.2;2.1;2.1
THU;202405051250;8.7;606;17.3;59.2;1.5;1.5
THU;202405051300;8.5;441;17.2;58.3;1.0;1.0
THU;202405051310;8.6;374;17.5;57.8;0.4;0.2
THU;202405051320;8.9;416;17.8;59.1;0.4;0.1
THU;202405051330;8.9;373;17.8;58.7;0.7;0.5
THU;202405051340;9.1;266;17.9;59.7;0.2;0.1
THU;202405051350;9.0;343;18.0;58.5;0.5;0.3
THU;202405051400;9.0;288;18.1;58.2;0.6;0.5
THU;202405051410;8.8;196;18.1;56.7;0.7;0.6
THU;202405051420;9.0;349;18.1;58.5;0.6;0.5
THU;202405051430;8.9;335;18.4;56.5;0.6;0.5
THU;202405051440;8.8;267;18.1;56.8;0.8;0.7
THU;202405051450;8.7;621;18.7;54.2;0.9;0.8
THU;202405051500;8.9;382;18.8;55.1;0.7;0.6
THU;202405051510;8.9;236;18.6;56.0;0.8;0.7
THU;202405051520;9.0;122;18.3;57.6;1.1;1.0
THU;202405051530;9.1;121;18.3;58.7;0.8;0.8
THU;202405051540;9.7;146;18.2;62.3;1.0;1.0
THU;202405051550;10.3;176;18.3;65.6;1.0;1.0
THU;202405051600;10.1;120;18.3;64.8;1.0;0.9
THU;202405051610;10.1;85;18.2;65.1;0.7;0.7
THU;202405051620;10.5;123;18.1;68.0;1.0;1.0
THU;202405051630;10.4;159;17.9;68.5;1.0;0.6
THU;202405051640;9.7;122;17.8;63.9;0.5;0.5
THU;202405051650;9.6;95;17.9;62.9;0.7;0.7
THU;202405051700;10.2;92;17.6;67.9;1.0;0.9
THU;202405051710;10.1;73;17.5;67.9;0.9;0.9
THU;202405051720;9.8;74;17.6;65.7;0.5;0.4
THU;202405051730;10.4;82;17.3;70.9;0.5;0.5
THU;202405051740;10.3;79;17.4;69.6;0.2;0.2
THU;202405051750;10.9;61;17.0;75.3;0.1;0.0
THU;202405051800;11.5;43;16.8;80.5;0.3;0.3
THU;202405051810;11.5;29;16.6;81.5;0.3;0.3
THU;202405051820;11.9;17;16.0;87.6;0.4;0.1
THU;202405051830;11.8;4;14.6;94.5;0.8;0.8
THU;202405051840;11.8;1;15.2;91.2;0.2;0.2
THU;202405051850;11.9;0;15.1;92.3;0.7;0.7
THU;202405051900;11.9;0;14.7;94.3;0.4;0.3
THU;202405051910;11.8;0;14.4;95.5;0.6;0.5
THU;202405051920;11.8;0;13.8;98.8;0.4;0.3
THU;202405051930;11.4;0;13.2;99.2;1.2;1.1
THU;202405051940;11.4;0;13.3;99.2;0.5;0.5
THU;202405051950;11.4;0;13.3;99.2;0.4;0.4
THU;202405052000;11.0;0;12.6;99.2;0.7;0.6
THU;202405052010;10.5;0;11.9;99.3;1.0;1.0
THU;202405052020;10.2;0;11.4;99.3;1.0;1.0
THU;202405052030;10.7;0;12.2;99.3;0.4;0.4
THU;202405052040;10.9;0;12.4;99.2;0.3;0.2
THU;202405052050;10.8;0;12.4;98.9;1.0;0.7
THU;202405052100;11.0;0;12.6;99.2;1.4;1.4
THU;202405052110;11.4;0;13.2;99.2;1.9;1.9
THU;202405052120;11.3;0;13.1;98.7;1.7;1.2
THU;202405052130;11.1;0;12.8;99.2;2.1;2.0
THU;202405052140;11.1;0;12.9;99.0;0.6;0.4
THU;202405052150;11.2;0;13.1;98.5;0.4;0.3
THU;202405052200;10.7;0;12.2;99.0;1.0;0.3
THU;202405052210;10.9;0;12.4;99.3;1.1;1.1
THU;202405052220;11.0;0;12.6;99.3;1.0;0.9
THU;202405052230;11.3;0;13.2;98.3;1.3;1.3
THU;202405052240;11.3;0;13.3;97.3;1.8;1.5
THU;202405052250;11.1;0;12.8;99.1;1.7;1.2
THU;202405052300;11.1;0;12.7;99.3;4.7;4.3
THU;202405052310;11.3;0;13.3;98.4;4.1;3.8
THU;202405052320;11.1;0;13.3;96.3;3.0;2.9
THU;202405052330;11.2;0;13.1;97.9;1.3;1.0
THU;202405052340;10.8;0;13.6;91.9;3.6;3.6
THU;202405052350;10.2;0;13.6;86.9;3.9;3.9
THU;202405060000;9.9;0;13.5;85.0;2.5;2.4
THU;202405060010;9.9;0;13.4;85.1;2.0;1.2
THU;202405060020;9.9;0;13.2;86.2;0.8;0.2
THU;202405060030;10.1;0;12.5;91.8;1.3;1.0
THU;202405060040;10.3;0;12.3;94.8;1.2;1.2
THU;202405060050;10.5;0;12.4;95.9;1.2;1.2
THU;202405060100;10.3;0;12.0;96.8;1.2;0.7
THU;202405060110;10.0;0;11.2;98.8;1.3;1.2
THU;202405060120;10.2;0;11.4;99.2;0.4;0.1
THU;202405060130;9.8;0;10.8;99.2;0.9;0.8
THU;202405060140;9.5;0;10.3;99.3;0.9;0.9
THU;202405060150;9.5;0;10.3;99.3;0.8;0.6
THU;202405060200;9.6;0;10.4;99.3;0.5;0.4
THU;202405060210;8.9;0;9.3;99.3;1.0;1.0
THU;202405060220;9.3;0;9.9;99.3;0.5;0.4
THU;202405060230;9.3;0;10.0;99.3;0.5;0.2
THU;202405060240;9.3;0;10.0;99.3;1.2;1.2
THU;202405060250;9.4;0;10.1;99.3;0.6;0.2
THU;202405060300;9.3;0;9.9;99.3;0.6;0.5
THU;202405060310;9.3;0;9.9;99.3;0.6;0.6
THU;202405060320;9.5;0;10.3;99.3;0.3;0.3
THU;202405060330;9.5;0;10.3;99.3;0.5;0.5
THU;202405060340;9.4;0;10.1;99.3;0.4;0.3
THU;202405060350;9.6;0;10.4;99.3;0.6;0.6
THU;202405060400;9.7;0;10.6;99.3;0.8;0.7
THU;202405060410;9.7;0;10.6;99.3;1.1;1.1
THU;202405060420;10.1;0;11.2;99.3;0.8;0.7
THU;202405060430;10.4;2;11.8;99.3;0.9;0.5
THU;202405060440;10.3;2;11.6;99.3;0.8;0.8
THU;202405060450;10.5;2;11.9;99.3;0.3;0.2
THU;202405060500;10.4;4;11.8;99.3;0.5;0.5
THU;202405060510;10.3;3;11.7;99.3;1.4;1.4
THU;202405060520;10.3;13;11.7;99.3;1.2;1.2
THU;202405060530;10.3;43;11.7;99.3;1.6;1.6
THU;202405060540;10.4;56;11.8;99.3;1.5;1.5
THU;202405060550;10.4;33;11.8;99.3;1.3;1.3
THU;202405060600;10.4;45;11.8;99.3;1.8;1.8
THU;202405060610;10.5;86;11.9;99.3;2.2;2.2
THU;202405060620;10.6;73;12.0;99.3;2.2;2.2
THU;202405060630;10.6;87;12.1;99.3;2.0;2.0
THU;202405060640;10.6;78;12.1;99.3;2.6;2.6
THU;202405060650;10.7;115;12.2;99.2;2.5;2.5
THU;202405060700;10.8;81;12.3;99.2;2.0;2.0
THU;202405060710;10.8;53;12.3;99.2;2.1;2.1
THU;202405060720;10.8;37;12.3;99.2;1.6;1.5
THU;202405060730;10.8;46;12.3;99.2;1.5;1.5
THU;202405060740;10.9;56;12.4;99.2;1.5;1.4
THU;202405060750;10.9;61;12.5;99.2;1.0;1.0
THU;202405060800;10.9;77;12.5;99.2;1.3;1.3
THU;202405060810;11.0;64;12.6;99.2;1.2;1.1
THU;202405060820;10.8;63;12.3;99.2;2.1;2.0
THU;202405060830;10.8;47;12.3;99.2;1.9;1.8
THU;202405060840;10.7;35;12.2;99.3;2.0;1.9
THU;202405060850;10.7;29;12.2;99.3;2.0;2.0
THU;202405060900;10.7;32;12.2;99.3;1.8;1.8
THU;202405060910;10.6;46;12.0;99.3;2.8;2.8
THU;202405060920;10.3;88;11.7;99.2;1.5;1.5
THU;202405060930;10.3;76;11.7;99.2;1.1;1.1
THU;202405060940;10.3;104;11.7;99.2;2.0;2.0
THU;202405060950;10.3;126;11.7;99.2;1.7;1.6
THU;202405061000;10.3;112;11.7;99.2;1.3;1.2
THU;202405061010;10.3;72;11.7;99.2;0.4;0.2
THU;202405061020;10.2;79;11.4;99.2;1.5;1.3
THU;202405061030;10.3;99;11.5;99.3;1.6;1.5
THU;202405061040;10.3;131;11.6;99.3;1.0;1.0
THU;202405061050;10.4;215;11.8;99.3;0.9;0.8
THU;202405061100;10.6;197;12.0;99.2;0.1;0.1
THU;202405061110;10.6;208;12.0;98.9;1.1;1.0
THU;202405061120;10.3;202;12.0;96.6;1.4;1.4
THU;202405061130;10.3;154;11.9;97.9;2.1;2.1
THU;202405061140;10.5;166;11.9;98.9;1.8;1.8
THU;202405061150;10.3;139;11.7;99.2;2.2;2.1
THU;202405061200;10.4;179;11.8;99.2;1.9;1.9
THU;202405061210;10.5;177;11.9;99.2;1.6;1.6
THU;202405061220;10.4;189;12.0;97.4;1.9;1.8
THU;202405061230;10.3;166;12.1;96.6;1.9;1.9
THU;202405061240;10.3;126;12.1;96.7;2.0;1.9
THU;202405061250;10.6;161;12.2;98.0;1.7;1.7
THU;202405061300;10.6;160;12.2;97.6;2.1;2.1
THU;202405061310;10.8;191;12.4;98.6;1.4;1.4
THU;202405061320;10.6;205;12.6;96.0;1.4;1.3
THU;202405061330;10.5;226;12.8;93.9;1.5;1.5
THU;202405061340;10.4;255;13.0;92.2;1.3;1.3
THU;202405061350;10.4;264;13.0;92.4;1.9;1.9
THU;202405061400;10.3;179;13.0;91.0;1.4;1.3
THU;202405061410;10.3;171;13.2;90.0;0.9;0.9
THU;202405061420;10.4;187;13.3;89.5;0.6;0.6
THU;202405061430;10.1;170;13.3;87.9;0.8;0.7
THU;202405061440;10.0;136;13.3;86.6;0.8;0.7
THU;202405061450;10.1;126;13.3;87.9;1.6;1.5
THU;202405061500;10.0;117;13.3;86.7;1.2;1.2
THU;202405061510;10.5;148;13.1;92.2;1.6;1.5
THU;202405061520;10.9;184;13.1;95.8;2.0;1.9
THU;202405061530;10.9;238;13.6;92.2;1.1;0.7
THU;202405061540;9.7;203;13.3;84.1;2.4;2.3
THU;202405061550;9.7;158;13.1;84.9;1.7;1.7
THU;202405061600;9.8;180;13.1;86.4;1.8;1.8
THU;202405061610;9.9;88;13.0;87.8;1.0;1.0
THU;202405061620;10.0;44;12.8;89.4;1.1;1.1
THU;202405061630;9.9;62;12.6;89.9;1.0;1.0
THU;202405061640;9.9;60;12.7;89.3;0.7;0.7
THU;202405061650;9.9;53;12.6;89.1;1.3;1.1
THU;202405061700;10.1;37;12.4;92.3;1.2;1.2
THU;202405061710;10.2;45;12.3;93.8;0.9;0.8
THU;202405061720;10.5;47;12.3;96.3;0.8;0.8
THU;202405061730;10.6;45;12.2;98.5;0.8;0.8
THU;202405061740;10.6;46;12.2;98.6;0.6;0.5
THU;202405061750;10.4;27;12.2;96.5;0.8;0.8
THU;202405061800;10.6;16;12.1;98.2;1.1;1.1
THU;202405061810;10.3;14;12.0;96.7;0.5;0.4
THU;202405061820;10.0;10;12.0;93.8;0.6;0.5
THU;202405061830;10.0;3;11.8;94.8;1.1;1.1
THU;202405061840;10.1;0;11.7;96.7;1.0;1.0
THU;202405061850;10.0;0;11.6;95.7;0.8;0.8
THU;202405061900;9.8;0;11.6;94.8;0.9;0.8
THU;202405061910;10.0;0;11.5;96.9;0.8;0.8
THU;202405061920;10.1;0;11.5;98.0;0.7;0.7
THU;202405061930;10.2;0;11.5;98.7;0.5;0.5
THU;202405061940;10.2;0;11.4;99.2;0.2;0.2
THU;202405061950;10.2;0;11.4;99.2;0.5;0.4
THU;202405062000;10.2;0;11.4;99.2;0.3;0.3
THU;202405062010;10.0;0;11.1;99.3;0.6;0.5
THU;202405062020;10.1;0;11.2;99.3;0.9;0.9
THU;202405062030;10.1;0;11.2;99.2;0.7;0.7
THU;202405062040;10.1;0;11.2;99.2;0.9;0.9
THU;202405062050;10.0;0;11.1;99.2;1.0;1.0
THU;202405062100;10.0;0;11.1;99.0;1.1;1.1
THU;202405062110;10.0;0;11.1;98.9;1.3;1.3
THU;202405062120;9.8;0;11.2;96.1;1.5;1.5
THU;202405062130;9.6;0;11.1;95.4;1.2;1.2
THU;202405062140;9.6;0;11.1;95.2;1.0;0.9
THU;202405062150;9.6;0;11.0;95.8;0.8;0.7
THU;202405062200;9.5;0;10.9;94.9;1.6;1.6
THU;202405062210;9.3;0;10.7;94.6;1.8;1.7
THU;202405062220;9.4;0;10.3;98.3;1.1;1.0
THU;202405062230;9.3;0;10.0;99.3;1.3;1.3
THU;202405062240;9.4;0;10.1;99.3;0.7;0.7
THU;202405062250;9.3;0;10.0;99.3;1.1;1.1
THU;202405062300;9.3;0;10.0;99.3;0.8;0.8
THU;202405062310;9.3;0;9.9;99.3;0.8;0.7
THU;202405062320;9.3;0;9.9;99.3;0.8;0.8
THU;202405062330;9.3;0;9.9;99.3;0.3;0.3
THU;202405062340;9.3;0;9.9;99.3;1.0;1.0
THU;202405062350;9.3;0;9.9;99.3;1.6;1.5
THU;202405070000;9.3;0;9.9;99.3;2.3;2.3
THU;202405070010;9.3;0;9.9;99.3;2.3;2.3
THU;202405070020;9.3;0;9.9;99.3;2.2;2.1
THU;202405070030;9.2;0;9.8;99.3;2.0;1.9
THU;202405070040;9.2;0;9.8;99.3;1.2;1.2
THU;202405070050;9.1;0;9.7;99.3;1.1;1.0
THU;202405070100;9.3;0;9.9;99.3;1.2;1.1
THU;202405070110;9.2;0;9.8;99.3;0.7;0.6
THU;202405070120;9.1;0;9.6;99.3;0.3;0.2
THU;202405070130;9.1;0;9.6;99.3;1.0;1.0
THU;202405070140;9.1;0;9.6;99.3;0.8;0.4
THU;202405070150;9.0;0;9.4;99.3;0.6;0.5
THU;202405070200;9.0;0;9.4;99.3;0.7;0.4
THU;202405070210;8.8;0;9.2;99.3;0.6;0.5
THU;202405070220;8.7;0;8.9;99.2;0.8;0.8
THU;202405070230;8.6;0;8.8;99.3;0.9;0.8
THU;202405070240;8.6;0;8.8;99.3;0.5;0.5
THU;202405070250;8.6;0;8.8;99.3;0.5;0.4
THU;202405070300;8.6;0;8.7;99.3;0.6;0.3
THU;202405070310;8.3;0;8.2;99.3;0.5;0.4
THU;202405070320;8.2;0;8.1;99.3;0.5;0.4
THU;202405070330;8.3;0;8.2;99.3;0.9;0.9
THU;202405070340;8.4;0;8.3;99.3;0.8;0.8
THU;202405070350;8.3;0;8.2;99.2;1.3;1.3
THU;202405070400;8.2;0;8.1;99.2;1.3;1.3
THU;202405070410;8.2;0;8.0;99.2;1.2;1.2
THU;202405070420;8.2;0;7.9;99.2;1.1;1.1
THU;202405070430;8.2;0;7.9;99.2;0.8;0.7
THU;202405070440;8.2;0;7.9;99.3;0.6;0.6
THU;202405070450;8.1;0;7.8;99.3;0.8;0.8
THU;202405070500;8.1;2;7.8;99.3;0.8;0.8
THU;202405070510;8.0;4;7.7;99.3;0.8;0.8
THU;202405070520;8.0;8;7.6;99.3;1.2;1.2
THU;202405070530;8.0;10;7.6;99.3;1.3;1.3
THU;202405070540;8.0;10;7.7;99.3;1.2;1.2
THU;202405070550;8.0;16;7.7;99.3;0.6;0.6
THU;202405070600;8.1;30;7.8;99.3;0.4;0.3
THU;202405070610;8.1;45;7.8;99.3;0.9;0.9
THU;202405070620;8.1;55;7.8;99.2;1.1;1.1
THU;202405070630;8.1;76;7.8;99.2;1.1;1.1
THU;202405070640;8.1;90;7.8;99.2;1.1;1.1
THU;202405070650;8.2;91;8.0;99.2;1.3;1.2
THU;202405070700;8.2;103;8.1;99.2;1.1;1.1
THU;202405070710;8.4;117;8.4;99.2;0.8;0.8
THU;202405070720;8.5;136;8.6;99.2;0.8;0.7
THU;202405070730;8.5;131;8.6;99.2;0.1;0.1
THU;202405070740;8.4;157;8.4;99.1;0.1;0.1
THU;202405070750;8.1;163;8.3;96.3;1.2;1.2
THU;202405070800;8.1;177;8.3;95.5;2.2;2.2
THU;202405070810;8.1;139;8.4;95.1;1.7;1.7
THU;202405070820;8.2;148;8.6;95.8;2.4;2.3
THU;202405070830;8.4;163;8.6;97.2;1.5;1.5
THU;202405070840;8.5;148;8.8;98.3;1.9;1.8
THU;202405070850;8.1;145;8.7;94.3;2.4;2.3
THU;202405070900;8.2;132;8.6;95.8;2.3;2.3
THU;202405070910;8.2;149;8.5;95.3;2.7;2.7
THU;202405070920;8.0;153;8.6;93.2;2.4;2.4
THU;202405070930;7.9;141;8.7;91.8;2.2;2.2
THU;202405070940;7.9;133;8.8;90.9;1.9;1.9
THU;202405070950;8.0;149;8.9;91.3;1.9;1.8
THU;202405071000;7.9;127;9.0;90.0;2.1;2.1
THU;202405071010;7.9;114;9.0;89.6;1.4;1.4
THU;202405071020;8.1;112;8.9;92.1;1.6;1.6
THU;202405071030;8.0;96;8.8;92.2;1.4;1.4
